state_id,actual_sum,pred_sum,abs_error,wape,bias_pct,window,candidate,grain,store_id,cat_id
,279211.0,285526.0,276609.0,0.990680882916504,0.022617303759522367,cv_1858_1885,seasonal_naive_28,cat_id,,HOUSEHOLD
,83475.0,80427.0,69920.0,0.8376160527103923,-0.03651392632524708,cv_1858_1885,seasonal_naive_28,store_id+cat_id,CA_1,FOODS
,14142.0,14863.0,17495.0,1.2370951774855041,0.050982887851789,cv_1858_1885,seasonal_naive_28,store_id+cat_id,CA_1,HOBBIES
,27629.0,27568.0,26465.0,0.9578703536139563,-0.0022078251112961017,cv_1858_1885,seasonal_naive_28,store_id+cat_id,CA_1,HOUSEHOLD
,76082.0,77245.0,69295.0,0.9107936174127914,0.015286138639888541,cv_1858_1885,seasonal_naive_28,store_id+cat_id,CA_2,FOODS
,10939.0,11033.0,14330.0,1.3099917725569066,0.00859310723100832,cv_1858_1885,seasonal_naive_28,store_id+cat_id,CA_2,HOBBIES
,28280.0,29423.0,29531.0,1.0442362093352193,0.04041725601131542,cv_1858_1885,seasonal_naive_28,store_id+cat_id,CA_2,HOUSEHOLD
,115384.0,115421.0,89141.0,0.7725594536504194,0.0003206683768980101,cv_1858_1885,seasonal_naive_28,store_id+cat_id,CA_3,FOODS
,16263.0,16558.0,19089.0,1.1737686773657996,0.018139334686097276,cv_1858_1885,seasonal_naive_28,store_id+cat_id,CA_3,HOBBIES
,49338.0,47552.0,42260.0,0.8565405975110463,-0.036199278446633426,cv_1858_1885,seasonal_naive_28,store_id+cat_id,CA_3,HOUSEHOLD
,48160.0,44933.0,47977.0,0.9962001661129568,-0.06700581395348837,cv_1858_1885,seasonal_naive_28,store_id+cat_id,CA_4,FOODS
,10204.0,10694.0,12646.0,1.2393179145433164,0.048020384163073304,cv_1858_1885,seasonal_naive_28,store_id+cat_id,CA_4,HOBBIES
,14512.0,13755.0,17101.0,1.1784040793825798,-0.05216372657111356,cv_1858_1885,seasonal_naive_28,store_id+cat_id,CA_4,HOUSEHOLD
,57645.0,55971.0,50506.0,0.8761557810738139,-0.029039812646370025,cv_1858_1885,seasonal_naive_28,store_id+cat_id,TX_1,FOODS
,7603.0,8003.0,10830.0,1.4244377219518611,0.05261081152176773,cv_1858_1885,seasonal_naive_28,store_id+cat_id,TX_1,HOBBIES
,27414.0,26716.0,26084.0,0.9514846428831983,-0.025461443058291382,cv_1858_1885,seasonal_naive_28,store_id+cat_id,TX_1,HOUSEHOLD
,76796.0,76828.0,63042.0,0.8209021303192875,0.0004166883691858951,cv_1858_1885,seasonal_naive_28,store_id+cat_id,TX_2,FOODS
,10188.0,10468.0,13328.0,1.3082057322340008,0.027483313702394974,cv_1858_1885,seasonal_naive_28,store_id+cat_id,TX_2,HOBBIES
,29208.0,30408.0,29334.0,1.0043138866064092,0.041084634346754315,cv_1858_1885,seasonal_naive_28,store_id+cat_id,TX_2,HOUSEHOLD
,70623.0,70281.0,58936.0,0.8345156677003243,-0.004842615012106538,cv_1858_1885,seasonal_naive_28,store_id+cat_id,TX_3,FOODS
